,intercept,slope
380,56770.114044790535,0.004550599360361488
381,59928.85119659257,0.004737772407532684
382,82304.05871299672,0.0036745544134427345
383,85043.14211402358,0.003463794301527466
384,81762.31955420597,0.0037712527507717812
385,76211.49848605941,0.0038061341933584604
386,79612.50932646373,0.004070698010364494
387,73527.23387270438,0.003999381059569474
388,68682.15490216512,0.004183849459894552
389,54773.628707482545,0.004554751903896659
390,83655.25222545107,0.004145468793438034
391,71800.62884213275,0.004131716162370705
392,64218.20610164184,0.004322276937566772
393,77483.13460374193,0.0038464967055139394
394,73718.51021140914,0.004041314779165135
395,103432.0862609775,0.0031595651529177254
396,88579.7105390481,0.0031848565786259963
397,80964.55961729758,0.003480512727908371
398,99340.66041146878,0.003284352289019808
399,94433.06030916983,0.0032005255328390824
400,93362.05324938343,0.0028948617569680844
401,98265.99509235343,0.0030358164866064893
402,95898.23081839466,0.0031749017702515123
403,86570.96196711405,0.0034482076719590505
404,68195.67563049511,0.004029940601664443
405,81547.25966270924,0.003966742262829218
406,81547.25966270924,0.003966742262829218
407,105291.16758224947,0.002923331308401015
408,58469.28925167788,0.004256449848089137
409,79716.18620014108,0.003492112591888828
410,90991.06661858628,0.003401801601770044
411,99076.38550238287,0.0030830569625694506
412,76258.1512025099,0.0037012841011815974
413,80483.31782088132,0.004005240646623883
414,71741.5754214157,0.004308415818246511
415,69504.90332401218,0.00393669386820901
416,74403.92622755442,0.004125810841471498
417,83315.40208517165,0.0035724236337379197
418,100105.86881019041,0.0030969050848745137
419,63020.67938432877,0.004492801292974316
420,61531.7017266525,0.004602345790752328
421,53459.91906611974,0.00473206700489883
422,60555.74563167622,0.0045009510759769986
423,85205.9050103143,0.004027475981072837
424,80658.50558715049,0.003977646811885434
425,76209.16411802857,0.004154332504710452
426,75482.34971191078,0.004126469091855431
427,68561.64373385615,0.004219592622917176
428,94840.9908356094,0.0029477327450008295
429,104027.4721276971,0.0031701135492849483
430,91876.32183630993,0.0032394349860769885
431,98801.18357655955,0.0032440561131785546
432,94821.54608361263,0.003230362296051261
433,85640.39783242405,0.003597772239986958
434,69712.44241026534,0.003992091328809302
435,74106.40208008092,0.004105780041497112
436,67576.04933989157,0.004286175569268097
437,58697.69303147788,0.004401694906103598
438,84692.03993256827,0.0036817564267857448
439,82632.78137725744,0.003758338983327206
440,82632.78137725744,0.003758338983327206
441,83722.54433730507,0.0036150815674014704
442,83722.54433730507,0.0036150815674014704
443,111085.9721429407,0.0026466906524695794
444,104848.30394374514,0.0027638234018059304
445,70064.66484264062,0.004202765641176211
446,77366.99369029605,0.004362299434702932
447,71787.82321512947,0.004202535276696043
448,93494.65300957464,0.003258871656065841
449,69861.46491538906,0.004458905260606765
450,67722.07491068172,0.004145867278464728
451,80506.4859005147,0.0037281731836143603
452,81503.99150532286,0.00367088563728399
453,79389.8929750104,0.0038354377395493234
454,76640.29966994845,0.003796190867372496
455,113670.82062028826,0.002536050621820461
456,40743.05963320274,0.0052028398486556725
457,89214.65050045945,0.0034827242152627156
458,66279.39540537915,0.004098521925385933
459,62392.58444663935,0.004306115971281684
460,74763.40563523292,0.0039344905729842205
461,68012.08932860651,0.004236669640099866
462,81472.32874652035,0.003861187018273877
463,73743.77167591122,0.004103892801113773
464,36355.89277127913,0.00544037090768214
465,53657.563636666804,0.004719248267704298
466,99203.17014366246,0.0029906538776788083
467,92185.77233750533,0.003414721680051657
468,89912.63757975619,0.003382637588151459
469,94273.05784424684,0.003255977420147409
470,90821.93568827222,0.003337099783134084
471,69890.32494571194,0.004532772194174799
472,65010.93576015756,0.004235832860908992
473,72081.35973299522,0.00422857630331677
474,67505.57111312871,0.004021762153279239
475,60172.04780960592,0.004358351585829855
476,62286.03428009363,0.00412340038606725
477,69765.12626476647,0.004439951255131102
478,49737.500173565306,0.0051385986798592785
479,41876.94691275409,0.004968456192195375
480,43786.515666220046,0.005116718660488339
481,43266.37722347964,0.004942130213902725
482,74445.64882091554,0.004071633613742417
483,100823.75217030359,0.003061576455893616
484,82649.08974121521,0.0037342741389340935
485,82080.92743422568,0.0036450828464348775
486,81420.38918110116,0.0037412106542354566
487,87191.73228148023,0.003509843570167013
488,75378.57053533563,0.0038863849073629323
489,49656.364773075285,0.00481594631042692
490,81946.39927851352,0.0038491821079340506
491,87623.13668372267,0.003503785870579221
492,59409.1154536433,0.004623116586016766
493,50369.196421229266,0.004794207907304067
494,47618.222510581836,0.00481607076666956
495,76063.38824302542,0.0039996824078206115
496,97687.97457983442,0.003123472760229952
497,65636.77762870575,0.004384580796122824
498,57111.74455765494,0.004490949137031514
499,73752.47404614146,0.0036167433708036685
500,69445.70904016955,0.004188732529544976
501,69039.71035911176,0.004320901767593343
502,96047.79853682195,0.003272079209034073
503,97474.33337062589,0.0030421012805558327
504,56140.576167569925,0.004393468993011983
505,58754.771051648146,0.004554643946684059
506,62739.77142166161,0.0045144589634469046
507,94946.87761490008,0.0033683463074178676
508,76485.04417240068,0.0038482439838364016
509,76432.43070682987,0.003990181462993369
510,90624.14878363126,0.0034669679733644082
511,78168.52514263478,0.0036953025463675724
512,79788.17698271814,0.0038281293613091688
513,74152.10297679587,0.003832187480340949
514,87509.13907368148,0.0033265485262829065
515,90996.9457456015,0.003229160137918254
516,65707.35808572356,0.004417386571974708
517,57829.06616111443,0.004421583329420975
518,86302.19165731988,0.003245118663095383
519,70576.87957703152,0.004071453507389552
520,71194.30372075202,0.0041004131919372385
521,128625.25049692566,0.0017863813619895456
522,138125.53613687065,0.0019002937879906872
523,123978.76660701806,0.001796646786633263
524,128022.788852209,0.0017839913710672186
525,128307.45295368429,0.0018206640497915323
526,133267.9529904924,0.001928272480208593
527,99317.27383675169,0.0030308189807088516
528,60953.50393516534,0.004476071457200531
529,56393.82567687306,0.004530803039305057
530,84230.06420824022,0.0037462143846967977
531,85646.78823084867,0.0036050971067656734
532,73301.46859064735,0.00398852815020733
533,70188.64525803286,0.00416559671582714
534,78715.7998278656,0.004200990482078016
535,68452.21494599097,0.003857129174316747
536,73311.33716948208,0.004090114790261113
537,51646.68623205093,0.005013788949484405
538,53046.024681748175,0.005099194476033517
539,40925.99184790251,0.005092105175752749
540,78972.76175934519,0.0038268952524424305
541,73251.52996257205,0.0039547290564902115
542,68074.3733233129,0.004343150836187596
543,69629.8763900816,0.004531979980581017
544,67460.34878826191,0.004338981109863482
545,107849.67631945769,0.0028530781006757965
546,97035.55017611447,0.002760109576982662
547,99380.77937501163,0.0033935130858530164
548,68365.37454568768,0.00419723793214598
549,62856.38447916815,0.0043916011444425345
550,83049.53559683084,0.0036501553030863715
551,88427.65203678088,0.00339768537222535
552,90556.73985244027,0.0033360787260786535
553,90556.73985244027,0.0033360787260786535
554,94102.57716640984,0.0033539351534206496
555,55070.40481960941,0.004446268062568054
556,50950.01689642354,0.004948510946415948
557,50395.755371674524,0.004871115988733702
558,77828.50245179649,0.003988746211258327
559,73770.5759922656,0.004191570399566386
560,92187.96333765707,0.00367133593178917
561,84805.76428568152,0.003711715201112997
562,44854.37713289056,0.004935885663779442
563,65017.70853717078,0.004435481737002162
564,66758.80482769082,0.004406750721765163
565,77211.04325438816,0.004020539879131359
566,65257.091334292905,0.004188808967003604
567,107024.16660069338,0.0025845191310935327
568,98586.96940636793,0.003096466737193681
569,95969.24771885334,0.003543783380292176
570,92290.92325235074,0.00356855720536923
571,87739.38127717153,0.003461644820689149
572,60971.20179726465,0.004495211566377565
573,53951.36590944709,0.004474757829098311
574,27533.793016505286,0.005295478447516504
575,50046.47354240053,0.005137373956485983
576,50644.34643202109,0.005093466165786935
577,127808.67123701767,0.002304841071990998
578,95362.94518037447,0.0029368753581099486
579,100611.89447660983,0.0030694160839057952
580,78517.52178487301,0.003665058368238124
581,66240.62143168636,0.004344803955436119
582,68031.11882961945,0.004000843928382471
583,92688.53750080985,0.003488211643924039
584,71024.54858394773,0.00426064469468438
585,62978.09147610074,0.004470832867587237
586,91272.16874305719,0.003456739970406302
587,52503.859856269984,0.00473653794864344
588,74319.66046445986,0.003964704945039434
589,79665.19095527413,0.003860208127229372
590,103172.54738302669,0.003181731363573395
591,72459.93937967115,0.003750851544485026
592,56785.91515078743,0.004385680581419136
593,69674.29541630772,0.004387976421703442
594,62366.08003539224,0.004141437531311617
595,62513.847533540014,0.004249945216414355
596,60187.276308486216,0.004721585338833245
597,76363.82112576472,0.0041551200691322425
598,65232.36467031126,0.004090346590280759
599,101043.85253098891,0.002696220079687932
600,58754.06690054092,0.0043020504135968625
601,70611.54295281385,0.004015541813044447
602,64875.19758790079,0.004081392299201573
603,95240.40743999914,0.003200572209058483
604,57664.52377271996,0.0045688918210989434
605,90626.21432853561,0.0033614471540524787
606,104933.0580180289,0.0028874516099425596
607,65555.07856627024,0.004127205407505474
608,66270.72399493238,0.004425762570535089
609,41941.718505010846,0.004992293382348314
610,53612.768302723714,0.004838229900748958
611,55965.48868052109,0.004477334064570102
612,58382.385220950164,0.004525629154765834
613,82021.62725429446,0.003905605216254378
614,100836.73505370834,0.0029965251145882554
615,70542.80193234628,0.004216179527029147
616,85951.36322531567,0.003941493811098703
617,86566.21488263848,0.00344656698550447
618,78388.31656631938,0.0037031764932842623
619,82992.28133343345,0.003809241494761426
620,88002.67460622986,0.003501083525957579
621,88891.63204404607,0.003366023159687001
622,74298.95848072458,0.003987484811954035
623,91240.72763536626,0.003385134735845311
624,61409.99748820582,0.004473973776200519
625,98428.3764879721,0.0032366538028927197
626,93754.24949712149,0.0033443641623988503
627,69433.8518151242,0.003965696362905961
628,73337.21891473171,0.0037845083216964826
629,65466.50228707454,0.004275924058692736
630,65523.77431191128,0.0043229418505261645
631,72720.54897324363,0.00414012009248794
632,101202.37001743104,0.0026536048425558033
633,114797.85806957203,0.0022085297752512173
634,121274.62687969976,0.002285167434373901
635,112433.3892813808,0.0026666874088996637
636,109710.18771342764,0.002877260490718666
637,51584.20582258068,0.004699035683074398
638,63865.73685298418,0.004143680188567626
639,74519.37970417373,0.004276340980636621
640,58437.44848431415,0.004545881576002899
641,61538.17497668184,0.004741217499026576
642,77918.10727653195,0.004200199616164733
643,93876.64118401227,0.003450664405045748
644,81030.09818071559,0.0037582656923839507
645,72494.65176570069,0.003928477968619117
646,71831.87363443793,0.003785536720181204
647,76757.64259088936,0.004168220464549281
648,99866.2299747648,0.003363654579038115
649,86545.44270398123,0.0033256111782141583
650,58617.513958551135,0.004704163734774879
651,77821.25693143992,0.004124538603616767
652,72424.12331341062,0.003912036334622587
653,65102.46291836538,0.004471747073009657
654,65102.46291836538,0.004471747073009657
655,73465.79863859828,0.0038518011877127045
656,51556.7760961534,0.004800800428872201
657,95438.88421936106,0.0031633316479916965
658,86011.4803238759,0.00351637330645138
659,80433.21394633903,0.0036954536340518232
660,80433.21394633903,0.0036954536340518232
661,110818.64814970606,0.0025937886127318844
662,111637.51723310724,0.002532430912970784
663,99299.1763103941,0.0031738462824535936
664,95360.47589528639,0.003079921905256081
665,102073.25376244297,0.0031490529605800767
666,86664.12900605533,0.0037526744514191253
667,100146.96135518937,0.003020036992352354
668,91573.02942285659,0.0033354717404225484
669,83154.7002104385,0.0034612899316168394
670,90756.02562835226,0.003281109423666325
671,84816.57904027654,0.003408810736736021
672,84675.19951751299,0.0038229444317609915
673,90762.12311320155,0.00333587732482153
674,83903.3567305746,0.0035043246738085012
675,59448.84767544455,0.004384012148421863
676,71177.56070933785,0.004164130736037606
677,64501.5509626242,0.003984448045435543
678,63323.361687532495,0.0045303071351530146
679,76221.04690897542,0.004146102087638712
680,74378.50949846816,0.0038917871837389467
681,100999.14082381681,0.00300624001781082
682,100999.14082381681,0.00300624001781082
683,84186.14003823527,0.003789550818300201
684,89340.77432741463,0.0034237967112498552
685,86612.34135054618,0.0035307675898373614
686,77470.38330492815,0.0038568419375733594
687,83396.93557604999,0.0036409529744035997
688,79046.03619402507,0.0037768251287855635
689,58581.74701580143,0.004483924153028726
690,72070.03268393547,0.003932270081565258
691,58980.623945761756,0.004443033117059414
692,73346.15294735151,0.004025421393921311
693,70934.3100246175,0.0038258161957544982
694,83558.76616126815,0.0036027301923520416
695,73319.36846086849,0.003756863228454329
696,71060.00469708466,0.004100798016209326
697,71060.00469708466,0.004100798016209326
698,60717.109435486615,0.00452395930771223
699,69694.3374649222,0.004118990863503072
700,63880.36070482549,0.004158423173271066
701,67721.60403808832,0.0043063144339156294
702,67781.07799559773,0.004333391450728406
703,56318.51515730021,0.004336281051917903
704,58059.288293947495,0.00461003628632552
705,93718.90160007963,0.0032019250652116716
706,66202.69221274008,0.0042359098246705675
707,66311.48528203157,0.004204808267551133
708,55452.13033587355,0.004697127298684119
709,75059.56483223128,0.003678186360922933
710,58902.74146305969,0.004815771120506226
711,80189.599835914,0.003751040439873841
712,86460.06515814156,0.003543840272170455
713,103742.68139063368,0.0030621709344066258
714,88052.37231561475,0.003353014521356883
715,60163.79971069876,0.0045862571846049405
716,53916.98520592671,0.004672304896215917
717,45904.43846169889,0.00506825274245098
718,45904.43846169889,0.00506825274245098
719,57740.22922740142,0.004773397776835511
720,45095.17935116058,0.004844114977974761
721,75076.5425491415,0.003731458330672822
722,72940.88848061365,0.0039294306051148266
