"Energy consumed for building sector, and per end use (TJ)"
t_periods,Fuel,Sub,EndUse,VFlow_In
2024,District Cooling,Industry,Space Cooling,2.163491711815409
2024,District Cooling,Public,Space Cooling,149.4482854317496
2024,District Cooling,Residential,Space Cooling,121.61976345352889
2024,District Heating,Commercial,Space Heating,1912.0709674722982
2024,District Heating,Commercial,Water Heating,480.8664082738945
2024,District Heating,Industry,Space Heating,25.188399408128106
2024,District Heating,Industry,Water Heating,27.109575455834864
2024,District Heating,Public,Space Heating,1197.8895639834332
2024,District Heating,Public,Water Heating,181.55886043968516
2024,District Heating,Residential,Space Heating,2.332961396200573
2024,District Heating,Residential,Water Heating,1124.0737184881484
2024,Electricity,Commercial,Auxiliary Equipment,18876.624787090805
2024,Electricity,Commercial,Auxiliary Motors,2299.492852281033
2024,Electricity,Commercial,Lighting,18864.53225469307
2024,Electricity,Commercial,Space Cooling,3066.428447656311
2024,Electricity,Commercial,Space Heating,3099.722731502383
2024,Electricity,Commercial,Street Lighting,512.590151340949
2024,Electricity,Commercial,Water Heating,232.59115317147067
2024,Electricity,Industry,Industrial Processes,2410.0643671555863
2024,Electricity,Industry,Lighting,623.3918425789201
2024,Electricity,Industry,Space Cooling,192.52545248565616
2024,Electricity,Industry,Space Heating,426.02965446334156
2024,Electricity,Industry,Water Heating,1147.8590734232932
2024,Electricity,Public,Auxiliary Equipment,2345.684783528542
2024,Electricity,Public,Auxiliary Motors,534.4741065289011
2024,Electricity,Public,Lighting,575.8218109409066
2024,Electricity,Public,Space Cooling,1586.1418635782657
2024,Electricity,Public,Space Heating,774.7498953241961
2024,Electricity,Public,Water Heating,93.10127827024549
2024,Electricity,Residential,Other Appliances,3878.716930704887
2024,Electricity,Residential,Clothe Dryer,2016.0251146855906
2024,Electricity,Residential,Clothe Washer,97.04123042267983
2024,Electricity,Residential,Dish Washer,141.29658649940023
2024,Electricity,Residential,Freezer,442.2125672069779
2024,Electricity,Residential,Lighting,717.4445228708784
2024,Electricity,Residential,Range,1295.9567189640202
2024,Electricity,Residential,Refrigerator,1486.6469960568559
2024,Electricity,Residential,Space Cooling,3748.1431842099064
2024,Electricity,Residential,Space Heating,4865.275574438147
2024,Electricity,Residential,Water Heating,1193.6074701726038
2024,ETHOS,Commercial,Space Cooling,229.47349238885104
2024,ETHOS,Commercial,Space Heating,940.6752955311779
2024,ETHOS,Public,Space Cooling,0.1691987595742418
2024,ETHOS,Public,Space Heating,209.0360302674938
2024,ETHOS,Residential,Space Cooling,11.85051713243068
2024,ETHOS,Residential,Space Heating,2631.029853632705
2024,Geothermal,Commercial,Space Heating,1.3697638038812108
2024,Geothermal,Public,Space Heating,0.5220363381349156
2024,Geothermal,Residential,Space Heating,27.777405342040435
2024,Heavy Fuel Oil,Commercial,Space Heating,9.334263565335768
2024,Heavy Fuel Oil,Commercial,Water Heating,11.946222252224732
2024,Heavy Fuel Oil,Industry,Industrial Processes,36.082270265643004
2024,Heavy Fuel Oil,Industry,Space Heating,33.38933715368867
2024,Heavy Fuel Oil,Industry,Water Heating,35.42685842091974
2024,Heavy Fuel Oil,Public,Space Heating,0.3559445889117927
2024,Heavy Fuel Oil,Public,Water Heating,0.6634384412382079
2024,Hydrogen,Commercial,Space Heating,4.60626158628485
2024,Hydrogen,Commercial,Water Heating,2.979001958231894
2024,Hydrogen,Industry,Industrial Processes,3.0002404025840224
2024,Hydrogen,Industry,Space Heating,2.9613245949431013
2024,Hydrogen,Industry,Water Heating,2.9911532665416014
2024,Hydrogen,Public,Space Heating,1.6126180388262217
2024,Hydrogen,Public,Water Heating,1.0603952117966289
2024,Hydrogen,Residential,Range,0.4738932459075468
2024,Hydrogen,Residential,Space Heating,2.1968034388129527
2024,Hydrogen,Residential,Water Heating,1.957029439207658
2024,Kerosene,Commercial,Space Heating,7.676293010276666
2024,Kerosene,Commercial,Water Heating,13.798081938229975
2024,Kerosene,Public,Space Heating,0.21323939371416256
2024,Kerosene,Public,Water Heating,0.8051358367121954
2024,Kerosene,Residential,Space Heating,2.03736205905258
2024,Kerosene,Residential,Water Heating,63.311678771947925
2024,Light Fuel Oil,Commercial,Space Heating,52.855053465768016
2024,Light Fuel Oil,Commercial,Water Heating,89.07014069933668
2024,Light Fuel Oil,Industry,Industrial Processes,168.35075125396227
2024,Light Fuel Oil,Industry,Space Heating,123.30218045335451
2024,Light Fuel Oil,Industry,Water Heating,155.08206371483047
2024,Light Fuel Oil,Public,Space Heating,232.99485750083375
2024,Light Fuel Oil,Public,Water Heating,88.4691192375352
2024,Light Fuel Oil,Residential,Space Heating,8.669133450885298
2024,Light Fuel Oil,Residential,Water Heating,278.9328809708061
2024,Mix Energy,Industry,Industrial Processes,15405.946136111192
2024,Natural Gas,Commercial,Auxiliary Equipment,1102.105396808024
2024,Natural Gas,Commercial,Space Cooling,30.42691749457842
2024,Natural Gas,Commercial,Space Heating,37489.17403184006
2024,Natural Gas,Commercial,Water Heating,4834.7069534900365
2024,Natural Gas,Industry,Industrial Processes,11142.851649603457
2024,Natural Gas,Industry,Space Cooling,207.35711650782025
2024,Natural Gas,Industry,Space Heating,507.7716496521971
2024,Natural Gas,Industry,Water Heating,1955.0613344449323
2024,Natural Gas,Public,Auxiliary Equipment,9.15984972506463
2024,Natural Gas,Public,Space Cooling,42.06964425508692
2024,Natural Gas,Public,Space Heating,7423.411248329781
2024,Natural Gas,Public,Water Heating,816.2780330879824
2024,Natural Gas,Residential,Clothe Dryer,45.07571637089079
2024,Natural Gas,Residential,Range,163.75484105288228
2024,Natural Gas,Residential,Space Heating,52721.57964368459
2024,Natural Gas,Residential,Water Heating,9567.5866373047
2024,Pet Coke,Industry,Industrial Processes,214.6915279650335
2024,Propane,Commercial,Auxiliary Equipment,2263.073865222064
2024,Propane,Commercial,Space Heating,144.56824419547107
2024,Propane,Commercial,Water Heating,107.00991201374458
2024,Propane,Industry,Industrial Processes,33.262562212355554
2024,Propane,Industry,Space Heating,30.640418216934087
2024,Propane,Industry,Water Heating,32.5932651574029
2024,Propane,Public,Auxiliary Equipment,1.4776573145917535
2024,Propane,Public,Space Heating,2.626170909502878
2024,Propane,Public,Water Heating,1.0923328783731818
2024,Propane,Residential,Space Heating,343.2801878287579
2024,Propane,Residential,Water Heating,198.02429156510894
2024,Retrofit,Industry,Industrial Processes,0.013748323261369917
2024,Retrofit,Industry,Lighting,32.18106471886525
2024,Retrofit,Industry,Space Cooling,0.009258841391918779
2024,Retrofit,Industry,Space Heating,67.60054434865795
2024,Retrofit,Industry,Water Heating,177.30588496846167
2024,Synthetic Gas,Commercial,Auxiliary Equipment,3.5422479424217084
2024,Synthetic Gas,Commercial,Space Cooling,1.7872015827937857
2024,Synthetic Gas,Commercial,Space Heating,10.76558271097717
2024,Synthetic Gas,Commercial,Water Heating,8.87224546142078
2024,Synthetic Gas,Public,Auxiliary Equipment,0.7794087356090773
2024,Synthetic Gas,Public,Space Cooling,1.1602346647210295
2024,Synthetic Gas,Public,Space Heating,3.2728742794363757
2024,Synthetic Gas,Public,Water Heating,3.7189791718078453
2024,Synthetic Gas,Residential,Range,0.8914672972832628
2024,Synthetic Gas,Residential,Space Heating,3.0616403277735453
2024,Synthetic Gas,Residential,Water Heating,2.8688061607559945
2024,Solar Energy,Commercial,Water Heating,1316.2112956511016
2024,Solar Energy,Public,Water Heating,183.22243832313808
2024,Solar Energy,Residential,Water Heating,5647.753322008996
2024,Waste Heat,Industry,Space Heating,97.25550772131513
2024,Waste Heat,Industry,Water Heating,113.44071288781953
2025,Biomass,Industry,Industrial Processes,874.0508123033619
2025,Biomass,Residential,Space Heating,224.89816707343704
2025,Biomass,Residential,Water Heating,467.27124518686185
2025,Bio Methane,Commercial,Auxiliary Equipment,1.7126088874533825
2025,Bio Methane,Commercial,Space Cooling,1.0020867188980307
2025,Bio Methane,Commercial,Space Heating,9.399619593174293
2025,Bio Methane,Commercial,Water Heating,7.162212785713752
2025,Bio Methane,Industry,Industrial Processes,1255.6708489145367
2025,Bio Methane,Industry,Space Heating,347.6353402240512
2025,Bio Methane,Industry,Water Heating,784.8286767648101
2025,Bio Methane,Public,Auxiliary Equipment,2.9154051369101586
2025,Bio Methane,Public,Space Cooling,39.06560707015377
2025,Bio Methane,Public,Space Heating,379.31839580959655
2025,Bio Methane,Public,Water Heating,205.92613089724458
2025,Bio Methane,Residential,Range,83.86557507495742
2025,Bio Methane,Residential,Space Heating,263.35959084952697
2025,Bio Methane,Residential,Water Heating,198.6350457130008
2025,Wood Pellet,Residential,Space Heating,38.70361604344563
2025,Wood Pellet,Residential,Water Heating,493.96312341777855
2025,Coal,Industry,Industrial Processes,83.94210026828951
2025,District Cooling,Commercial,Space Cooling,2206.8021640312613
2025,District Cooling,Industry,Space Cooling,2.2322569207515865
2025,District Cooling,Public,Space Cooling,8.592411375755432
2025,District Cooling,Residential,Space Cooling,128.77217209550918
2025,District Heating,Commercial,Space Heating,199.76639708861367
2025,District Heating,Commercial,Water Heating,354.6840701125288
2025,District Heating,Industry,Space Heating,29.378813649770397
2025,District Heating,Industry,Water Heating,32.192033437629235
2025,District Heating,Public,Space Heating,1731.2492182975166
2025,District Heating,Public,Water Heating,194.28319090825113
2025,District Heating,Residential,Space Heating,1.279972452502367
2025,District Heating,Residential,Water Heating,1139.8680624768936
2025,Electricity,Commercial,Auxiliary Equipment,19159.486170859025
2025,Electricity,Commercial,Auxiliary Motors,2252.2780105561546
2025,Electricity,Commercial,Lighting,14000.510977361895
2025,Electricity,Commercial,Space Cooling,2368.959613397569
2025,Electricity,Commercial,Space Heating,2997.853202238598
2025,Electricity,Commercial,Street Lighting,488.76556189821696
2025,Electricity,Commercial,Water Heating,207.6799280046406
2025,Electricity,Industry,Industrial Processes,2167.772028855736
2025,Electricity,Industry,Lighting,620.8066557225314
2025,Electricity,Industry,Space Cooling,191.67681361959555
2025,Electricity,Industry,Space Heating,385.0108265418211
2025,Electricity,Industry,Water Heating,1026.1048113016604
2025,Electricity,Public,Auxiliary Equipment,2355.741032310315
2025,Electricity,Public,Auxiliary Motors,532.2611848210995
2025,Electricity,Public,Lighting,570.7894552520519
2025,Electricity,Public,Space Cooling,1571.538541186906
2025,Electricity,Public,Space Heating,658.700717893577
2025,Electricity,Public,Water Heating,11.396657195305792
2025,Electricity,Residential,Other Appliances,3909.8923415305594
2025,Electricity,Residential,Clothe Dryer,2031.6534748976865
2025,Electricity,Residential,Clothe Washer,97.08387423877961
2025,Electricity,Residential,Dish Washer,141.14097613267032
2025,Electricity,Residential,Freezer,435.39749189824084
2025,Electricity,Residential,Lighting,710.4256579887117
2025,Electricity,Residential,Range,1322.3728216018558
2025,Electricity,Residential,Refrigerator,1406.6412712091503
2025,Electricity,Residential,Space Cooling,3893.6233537564653
2025,Electricity,Residential,Space Heating,5008.229716306232
2025,Electricity,Residential,Water Heating,971.3154909483753
2025,ETHOS,Commercial,Space Cooling,350.9036558783983
2025,ETHOS,Commercial,Space Heating,1966.5046505187483
2025,ETHOS,Public,Space Cooling,0.27254714817838677
2025,ETHOS,Public,Space Heating,330.24926707246135
2025,ETHOS,Residential,Space Cooling,102.53837602976165
2025,ETHOS,Residential,Space Heating,4254.178114628114
2025,Geothermal,Commercial,Space Heating,1.7695602368058176
2025,Geothermal,Public,Space Heating,0.7633076151456883
2025,Geothermal,Residential,Space Heating,41.384731537647305
2025,Heavy Fuel Oil,Commercial,Space Heating,9.003687549752751
2025,Heavy Fuel Oil,Commercial,Water Heating,9.911140056619379
2025,Heavy Fuel Oil,Industry,Industrial Processes,32.16371044533855
2025,Heavy Fuel Oil,Industry,Space Heating,29.811036981406772
2025,Heavy Fuel Oil,Industry,Water Heating,31.586402197269717
2025,Heavy Fuel Oil,Public,Space Heating,0.3807591337905903
2025,Heavy Fuel Oil,Public,Water Heating,0.48649451065128024
2025,Hydrogen,Commercial,Space Heating,2.204865045097421
2025,Hydrogen,Commercial,Water Heating,1.2735482554415343
2025,Hydrogen,Industry,Industrial Processes,4.642392285333339
2025,Hydrogen,Industry,Space Heating,4.575313420163652
2025,Hydrogen,Industry,Water Heating,4.626369711487944
2025,Hydrogen,Public,Space Heating,0.9247091773661065
2025,Hydrogen,Public,Water Heating,0.5665470368215951
2025,Hydrogen,Residential,Range,0.24639194809036416
2025,Hydrogen,Residential,Space Heating,0.9597290144179876
2025,Hydrogen,Residential,Water Heating,0.8474802026579068
2025,Kerosene,Commercial,Space Heating,7.2905540981968135
2025,Kerosene,Commercial,Water Heating,11.79931790977337
2025,Kerosene,Public,Space Heating,0.23397525773226235
2025,Kerosene,Public,Water Heating,0.604862179022873
2025,Kerosene,Residential,Space Heating,1.400219424211207
2025,Kerosene,Residential,Water Heating,63.035565806233244
2025,Light Fuel Oil,Commercial,Space Heating,40.958061674917225
2025,Light Fuel Oil,Commercial,Water Heating,85.60213197643925
2025,Light Fuel Oil,Industry,Industrial Processes,149.8876785039755
2025,Light Fuel Oil,Industry,Space Heating,110.38592115795018
2025,Light Fuel Oil,Industry,Water Heating,138.20279572687966
2025,Light Fuel Oil,Public,Space Heating,201.54487859958874
2025,Light Fuel Oil,Public,Water Heating,85.18894735376821
2025,Light Fuel Oil,Residential,Space Heating,4.090683518166386
2025,Light Fuel Oil,Residential,Water Heating,279.5557704810402
2025,Mix Energy,Industry,Industrial Processes,15423.77820735573
2025,Natural Gas,Commercial,Auxiliary Equipment,1411.468697701701
2025,Natural Gas,Commercial,Space Cooling,101.76292015751467
2025,Natural Gas,Commercial,Space Heating,37364.74141751521
2025,Natural Gas,Commercial,Water Heating,4705.94618530367
2025,Natural Gas,Industry,Industrial Processes,10623.32682112679
2025,Natural Gas,Industry,Space Cooling,208.6496720400602
2025,Natural Gas,Industry,Space Heating,461.1302112498495
2025,Natural Gas,Industry,Water Heating,1753.2998571665173
2025,Natural Gas,Public,Auxiliary Equipment,6.801311456191166
2025,Natural Gas,Public,Space Cooling,116.90754442728192
2025,Natural Gas,Public,Space Heating,6396.592656697681
2025,Natural Gas,Public,Water Heating,647.5698266388662
2025,Natural Gas,Residential,Clothe Dryer,27.458485912645198
2025,Natural Gas,Residential,Range,283.9149265108302
2025,Natural Gas,Residential,Space Heating,53338.51425676236
2025,Natural Gas,Residential,Water Heating,8003.613859958153
2025,Pet Coke,Industry,Industrial Processes,202.80525245550413
2025,Propane,Commercial,Auxiliary Equipment,1446.9809067540737
2025,Propane,Commercial,Space Heating,677.7713401825287
2025,Propane,Commercial,Water Heating,118.15319009293205
2025,Propane,Industry,Industrial Processes,29.51656234427397
2025,Propane,Industry,Space Heating,27.457913793840504
2025,Propane,Industry,Water Heating,29.003927241508062
2025,Propane,Public,Auxiliary Equipment,0.7084546144316157
2025,Propane,Public,Space Heating,1.6376852372132655
2025,Propane,Public,Water Heating,0.5551499171693537
2025,Propane,Residential,Space Heating,366.45916375498047
2025,Propane,Residential,Water Heating,167.43551608703046
2025,Retrofit,Industry,Industrial Processes,0.015292698699151019
2025,Retrofit,Industry,Lighting,35.52514526515451
2025,Retrofit,Industry,Space Cooling,0.010355491264976991
2025,Retrofit,Industry,Space Heating,74.56164309607806
2025,Retrofit,Industry,Water Heating,195.2673405037186
2025,Synthetic Gas,Commercial,Auxiliary Equipment,2.2472188038590692
2025,Synthetic Gas,Commercial,Space Cooling,1.430107858951736
2025,Synthetic Gas,Commercial,Space Heating,9.172846877109965
2025,Synthetic Gas,Commercial,Water Heating,7.21749560577583
2025,Synthetic Gas,Public,Auxiliary Equipment,0.5060888100605133
2025,Synthetic Gas,Public,Space Cooling,0.8824832792771806
2025,Synthetic Gas,Public,Space Heating,3.0434219370374236
2025,Synthetic Gas,Public,Water Heating,3.3054142555071597
2025,Synthetic Gas,Residential,Range,0.9358328449269824
2025,Synthetic Gas,Residential,Space Heating,2.6982958933791776
2025,Synthetic Gas,Residential,Water Heating,2.6759777257432833
2025,Solar Energy,Commercial,Water Heating,1488.5131210241227
2025,Solar Energy,Public,Water Heating,226.12001170542953
2025,Solar Energy,Residential,Water Heating,9019.106232772869
2025,Waste Heat,Industry,Space Heating,105.24930262259767
2025,Waste Heat,Industry,Water Heating,126.65149651975577
2030,Biomass,Industry,Industrial Processes,8158.149552295589
2030,Biomass,Residential,Space Heating,313.2542149557041
2030,Biomass,Residential,Water Heating,169.90746924260463
2030,Bio Methane,Commercial,Auxiliary Equipment,2.517689611967204
2030,Bio Methane,Commercial,Space Cooling,60.44500036225957
2030,Bio Methane,Commercial,Space Heating,3073.602738977865
2030,Bio Methane,Commercial,Water Heating,1307.9490147851277
2030,Bio Methane,Industry,Industrial Processes,0.09292746601672508
2030,Bio Methane,Industry,Space Heating,0.0904992608634452
2030,Bio Methane,Industry,Water Heating,0.09246506759444152
2030,Bio Methane,Public,Auxiliary Equipment,0.24925039439042032
2030,Bio Methane,Public,Space Cooling,77.61657336371178
2030,Bio Methane,Public,Space Heating,822.5811453299947
2030,Bio Methane,Public,Water Heating,164.8246133645626
2030,Bio Methane,Residential,Range,269.68697510015767
2030,Bio Methane,Residential,Space Heating,1431.8477283194268
2030,Bio Methane,Residential,Water Heating,6.61211278698752
2030,Wood Pellet,Residential,Space Heating,421.09352984076656
2030,Wood Pellet,Residential,Water Heating,19.965466244745794
2030,Coal,Industry,Industrial Processes,54.37459130095851
2030,District Cooling,Commercial,Space Cooling,1717.6587788211702
2030,District Cooling,Industry,Space Cooling,0.898978383502353
2030,District Cooling,Public,Space Cooling,3.3017088372149863
2030,District Cooling,Residential,Space Cooling,121.30963494977067
2030,District Heating,Commercial,Space Heating,1295.2595440235257
2030,District Heating,Commercial,Water Heating,155.76347201560634
2030,District Heating,Industry,Space Heating,67.61746872790012
2030,District Heating,Industry,Water Heating,82.86963346688728
2030,District Heating,Public,Space Heating,1755.2883544482622
2030,District Heating,Public,Water Heating,297.6760846776363
2030,District Heating,Residential,Space Heating,1232.738833697233
2030,District Heating,Residential,Water Heating,27.105548188503516
2030,Electricity,Commercial,Auxiliary Equipment,18442.32447445428
2030,Electricity,Commercial,Auxiliary Motors,2291.4055702692663
2030,Electricity,Commercial,Lighting,8495.245988506187
2030,Electricity,Commercial,Space Cooling,1866.6432924277574
2030,Electricity,Commercial,Space Heating,1025.591597915458
2030,Electricity,Commercial,Street Lighting,468.98545845353516
2030,Electricity,Commercial,Water Heating,12.166784942017175
2030,Electricity,Industry,Industrial Processes,1629.8998974937167
2030,Electricity,Industry,Lighting,602.880655192199
2030,Electricity,Industry,Space Cooling,190.2165538168519
2030,Electricity,Industry,Space Heating,453.4205289736223
2030,Electricity,Industry,Water Heating,1059.7208315920266
2030,Electricity,Public,Auxiliary Equipment,2403.8008397722115
2030,Electricity,Public,Auxiliary Motors,542.7036961210839
2030,Electricity,Public,Lighting,544.8137024736086
2030,Electricity,Public,Space Cooling,1793.0616159802385
2030,Electricity,Public,Space Heating,38.25178200693729
2030,Electricity,Public,Water Heating,4.590196132223
2030,Electricity,Residential,Other Appliances,4065.629755719736
2030,Electricity,Residential,Clothe Dryer,2102.345621451081
2030,Electricity,Residential,Clothe Washer,98.09504740025086
2030,Electricity,Residential,Dish Washer,141.8170612276422
2030,Electricity,Residential,Freezer,399.77249940986104
2030,Electricity,Residential,Lighting,711.881282153429
2030,Electricity,Residential,Range,1061.5304882741832
2030,Electricity,Residential,Refrigerator,1305.3046513472227
2030,Electricity,Residential,Space Cooling,4205.231308249372
2030,Electricity,Residential,Space Heating,2948.106133056387
2030,Electricity,Residential,Water Heating,8.154420516565523
2030,ETHOS,Commercial,Space Cooling,936.6020683320386
2030,ETHOS,Commercial,Space Heating,7069.803572537045
2030,ETHOS,Public,Space Cooling,0.5715537135361701
2030,ETHOS,Public,Space Heating,943.4883861391089
2030,ETHOS,Residential,Space Cooling,485.9252035578898
2030,ETHOS,Residential,Space Heating,12335.205727692437
2030,Geothermal,Commercial,Space Heating,2.9266807842948084
2030,Geothermal,Public,Space Heating,1.118791723757862
2030,Geothermal,Residential,Space Heating,109.84851852545701
2030,Heavy Fuel Oil,Commercial,Space Heating,8.372504400922368
2030,Heavy Fuel Oil,Commercial,Water Heating,3.245149618947286
2030,Heavy Fuel Oil,Industry,Industrial Processes,24.171267480961262
2030,Heavy Fuel Oil,Industry,Space Heating,23.148237775263713
2030,Heavy Fuel Oil,Industry,Water Heating,23.966917112854986
2030,Heavy Fuel Oil,Public,Space Heating,0.5196304273816111
2030,Heavy Fuel Oil,Public,Water Heating,0.41180288219280037
2030,Hydrogen,Commercial,Space Heating,3.8639420258495636
2030,Hydrogen,Commercial,Water Heating,2.204451320976574
2030,Hydrogen,Industry,Industrial Processes,32.029782151015766
2030,Hydrogen,Industry,Space Heating,30.4837558423706
2030,Hydrogen,Industry,Water Heating,31.721914299540337
2030,Hydrogen,Public,Space Heating,1.432913580986482
2030,Hydrogen,Public,Water Heating,0.8266222114815249
2030,Hydrogen,Residential,Range,0.3559537022792076
2030,Hydrogen,Residential,Space Heating,1.2767628781282927
2030,Hydrogen,Residential,Water Heating,0.9747550053740438
2030,Kerosene,Commercial,Space Heating,7.478181887930634
2030,Kerosene,Commercial,Water Heating,4.517480562929212
2030,Kerosene,Public,Space Heating,0.2392637775377275
2030,Kerosene,Public,Water Heating,0.3781091953096421
2030,Kerosene,Residential,Space Heating,9.81159435143816
2030,Kerosene,Residential,Water Heating,35.163165700369134
2030,Light Fuel Oil,Commercial,Space Heating,69.80015308459528
2030,Light Fuel Oil,Commercial,Water Heating,8.107078751321398
2030,Light Fuel Oil,Industry,Industrial Processes,108.3975854559551
2030,Light Fuel Oil,Industry,Space Heating,90.78100633572988
2030,Light Fuel Oil,Industry,Water Heating,104.42562295085702
2030,Light Fuel Oil,Public,Space Heating,193.63452826216647
2030,Light Fuel Oil,Public,Water Heating,16.891816322330254
2030,Light Fuel Oil,Residential,Space Heating,171.39138147142086
2030,Light Fuel Oil,Residential,Water Heating,26.573002574605642
2030,Mix Energy,Industry,Industrial Processes,15512.94175512868
2030,Natural Gas,Commercial,Auxiliary Equipment,3884.3774230870195
2030,Natural Gas,Commercial,Space Cooling,2.410391006443663
2030,Natural Gas,Commercial,Space Heating,27621.234512231924
2030,Natural Gas,Commercial,Water Heating,2409.124463859226
2030,Natural Gas,Industry,Industrial Processes,5352.291515960747
2030,Natural Gas,Industry,Space Cooling,212.80291398166256
2030,Natural Gas,Industry,Space Heating,611.4280485831983
2030,Natural Gas,Industry,Water Heating,2298.618014237874
2030,Natural Gas,Public,Auxiliary Equipment,4.423450720796792
2030,Natural Gas,Public,Space Cooling,1.6528809068019028
2030,Natural Gas,Public,Space Heating,5807.680797358858
2030,Natural Gas,Public,Water Heating,219.03137410965658
2030,Natural Gas,Residential,Range,343.640898562147
2030,Natural Gas,Residential,Space Heating,43171.16263570323
2030,Natural Gas,Residential,Water Heating,7.393533392488216
2030,Pet Coke,Industry,Industrial Processes,131.35394085642665
2030,Propane,Commercial,Auxiliary Equipment,393.9729753463806
2030,Propane,Commercial,Space Heating,914.869219646106
2030,Propane,Commercial,Water Heating,71.09428172285611
2030,Propane,Industry,Industrial Processes,22.18069474031257
2030,Propane,Industry,Space Heating,21.307919229069753
2030,Propane,Industry,Water Heating,22.006754457274752
2030,Propane,Public,Auxiliary Equipment,0.7949389836828441
2030,Propane,Public,Space Heating,2.1322274326477766
2030,Propane,Public,Water Heating,0.6055611967628088
2030,Propane,Residential,Space Heating,370.9519334947781
2030,Propane,Residential,Water Heating,1.8426686852313463
2030,Retrofit,Industry,Industrial Processes,0.020466044589639524
2030,Retrofit,Industry,Lighting,57.24561449536319
2030,Retrofit,Industry,Space Cooling,0.013973466691514898
2030,Retrofit,Industry,Space Heating,120.14139231786417
2030,Retrofit,Industry,Water Heating,314.54478102635267
2030,Synthetic Gas,Commercial,Auxiliary Equipment,0.41122192543100017
2030,Synthetic Gas,Commercial,Space Cooling,1.3635246313187086
2030,Synthetic Gas,Commercial,Space Heating,11.27369996750493
2030,Synthetic Gas,Commercial,Water Heating,7.507893112034737
2030,Synthetic Gas,Public,Auxiliary Equipment,0.10692526130983736
2030,Synthetic Gas,Public,Space Cooling,0.9625036695179459
2030,Synthetic Gas,Public,Space Heating,4.38768020257451
2030,Synthetic Gas,Public,Water Heating,3.3333051092331187
2030,Synthetic Gas,Residential,Range,1.5615485404571101
2030,Synthetic Gas,Residential,Space Heating,3.879001416768907
2030,Synthetic Gas,Residential,Water Heating,1.621392415965747
2030,Solar Energy,Commercial,Water Heating,2495.1896304359743
2030,Solar Energy,Public,Water Heating,592.4285089695765
2030,Solar Energy,Residential,Water Heating,19512.092410200334
2030,Waste Heat,Industry,Space Heating,165.88419051534888
2030,Waste Heat,Industry,Water Heating,207.62603973520393
2035,Biomass,Industry,Industrial Processes,11864.821776882789
2035,Biomass,Residential,Space Heating,263.8166460309826
2035,Biomass,Residential,Water Heating,2.6801034502285908
2035,Bio Methane,Commercial,Space Cooling,0.2715715715313366
2035,Bio Methane,Commercial,Space Heating,2268.7241085102933
2035,Bio Methane,Commercial,Water Heating,886.900205120728
2035,Bio Methane,Industry,Industrial Processes,0.046980008379965965
2035,Bio Methane,Industry,Space Heating,0.04663137959521311
2035,Bio Methane,Industry,Water Heating,0.04695388993856515
2035,Bio Methane,Public,Space Cooling,1.5859663454986197
2035,Bio Methane,Public,Space Heating,593.300707261557
2035,Bio Methane,Public,Water Heating,2.804592114050876
2035,Bio Methane,Residential,Range,355.93926146701284
2035,Bio Methane,Residential,Space Heating,1107.0658191377245
2035,Bio Methane,Residential,Water Heating,4.459498609574089
2035,Wood Pellet,Residential,Space Heating,518.3352958459868
2035,Wood Pellet,Residential,Water Heating,1.7802385842244148
2035,Coal,Industry,Industrial Processes,28.49914667311029
2035,District Cooling,Commercial,Space Cooling,1729.2113761257647
2035,District Cooling,Industry,Space Cooling,1.3698620593427635
2035,District Cooling,Public,Space Cooling,2.908740247144327
2035,District Cooling,Residential,Space Cooling,132.16000336682976
2035,District Heating,Commercial,Space Heating,927.3017626975702
2035,District Heating,Commercial,Water Heating,63.314145590153274
2035,District Heating,Industry,Space Heating,134.3799960055573
2035,District Heating,Industry,Water Heating,238.76770401347605
2035,District Heating,Public,Space Heating,1383.5554494447088
2035,District Heating,Public,Water Heating,2.3742979241062714
2035,District Heating,Residential,Space Heating,1463.7383404509326
2035,District Heating,Residential,Water Heating,12.224950118648218
2035,Electricity,Commercial,Auxiliary Equipment,19721.333791889898
2035,Electricity,Commercial,Auxiliary Motors,2328.5259925449236
2035,Electricity,Commercial,Lighting,8549.94905210279
2035,Electricity,Commercial,Space Cooling,1837.28312846667
2035,Electricity,Commercial,Space Heating,208.65629018686178
2035,Electricity,Commercial,Street Lighting,476.13097296201505
2035,Electricity,Commercial,Water Heating,10.42906960239702
2035,Electricity,Industry,Industrial Processes,1751.1383445018348
2035,Electricity,Industry,Lighting,571.4884478156537
2035,Electricity,Industry,Space Cooling,187.8324394653386
2035,Electricity,Industry,Space Heating,389.25924550913913
2035,Electricity,Industry,Water Heating,1029.935936798696
2035,Electricity,Public,Auxiliary Equipment,2444.541652592126
2035,Electricity,Public,Auxiliary Motors,551.9216411147129
2035,Electricity,Public,Lighting,540.3255252439994
2035,Electricity,Public,Space Cooling,1965.4855357036313
2035,Electricity,Public,Space Heating,177.98441208791036
2035,Electricity,Public,Water Heating,2.321075711146042
2035,Electricity,Residential,Other Appliances,4213.10618157928
2035,Electricity,Residential,Clothe Dryer,2156.6178122959805
2035,Electricity,Residential,Clothe Washer,99.21239448284578
2035,Electricity,Residential,Dish Washer,146.96184831462858
2035,Electricity,Residential,Freezer,355.6326373602766
2035,Electricity,Residential,Lighting,738.3288073042879
2035,Electricity,Residential,Range,748.5418247594447
2035,Electricity,Residential,Refrigerator,1306.662855526737
2035,Electricity,Residential,Space Cooling,4520.160016708242
