"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2040,Industry,,Water Heating,Self produced,Retrofit,ETHOS,,TJ,815.8454056655165
2040,Public,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,9.417780502767517
2040,Public,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,128.70467789956263
2040,Public,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.13409648149889491
2040,Public,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,32.749262664738495
2040,Public,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.307800239446564
2040,Public,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.24160248905182014
2040,Public,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,35.88573628475191
2040,Public,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,8.924392416551711
2040,Public,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.7376311442620764
2040,Public,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.8029276689331374
2040,Public,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.026629434603942053
2040,Public,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.020475585702312744
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.23623257494468988
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,45.99342590966805
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.7060699075442343
2040,Public,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,4.5055669408291115
2040,Public,New,Space Cooling,Central,___,Electricity,High,TJ,5.528356104742972
2040,Public,New,Space Cooling,Central,___,Electricity,Standard,TJ,3.3103872320796484
2040,Public,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.21480025752028728
2040,Public,New,Space Cooling,Central,___,Natural Gas,High,TJ,0.22780158221974683
2040,Public,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.20236436647818482
2040,Public,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,17.842482396597273
2040,Public,New,Space Cooling,Wall,___,Electricity,High,TJ,112.662485566602
2040,Public,New,Space Cooling,Wall,___,Electricity,Standard,TJ,162.84621291262894
2040,Public,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,3.201033809857911
2040,Public,New,Space Cooling,Window,___,Electricity,High,TJ,2.0587370785668333
2040,Public,New,Space Cooling,Window,___,Electricity,Standard,TJ,5.877677461650689
2040,Public,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.8287735951320415
2040,Public,New,Space Cooling,___,___,District Cooling,___,TJ,0.870375966588128
2040,Public,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.05889306930726158
2040,Public,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.058775936793124206
2040,Public,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.05846822808308454
2040,Public,New,Space Heating,Furnace,___,Electricity,Standard,TJ,0.42219001349770696
2040,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.1623884645371683
2040,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.15188768420411738
2040,Public,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.1547480220798282
2040,Public,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.18177077019049964
2040,Public,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.17194697438025436
2040,Public,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,4.541880526671025
2040,Public,New,Space Heating,Furnace,___,Natural Gas,High,TJ,20.094087488628507
2040,Public,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.6670413599933593
2040,Public,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.28025091601556096
2040,Public,New,Space Heating,Furnace,___,Propane,High,TJ,0.29946191580238385
2040,Public,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.26800610999468205
2040,Public,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.0068457206865957
2040,Public,New,Space Heating,Heat Pump,___,Electricity,High,TJ,1.2626857542695311
2040,Public,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.5719443676677914
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.15215642084517916
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.11501975920858788
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.16773409834250305
2040,Public,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.1569744963944262
2040,Public,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,0.47972919292602034
2040,Public,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,0.49363495375435795
2040,Public,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,0.4383984438803256
2040,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,58.58229540858201
2040,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,154.1330285061007
2040,Public,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,223.46042524585923
2040,Public,New,Space Heating,___,___,District Heating,___,TJ,55.85799184509045
2040,Public,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.08500112795254275
2040,Public,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.08131453690317562
2040,Public,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.08425408382561192
2040,Public,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.24172350748553345
2040,Public,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,71.58590445974954
2040,Public,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.045799344315617135
2040,Public,New,Water Heating,System,___,Kerosene,Standard,TJ,0.04849855192051139
2040,Public,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.07689309968748709
2040,Public,New,Water Heating,System,___,Propane,Energy Star,TJ,0.09287898112605193
2040,Public,New,Water Heating,With Tank,___,Electricity,High,TJ,0.09691615027579074
2040,Public,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.09854381023655875
2040,Public,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.5414358369279353
2040,Public,New,Water Heating,With Tank,___,Natural Gas,High,TJ,0.5530142392110954
2040,Public,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.471184736365862
2040,Public,New,Water Heating,___,___,District Heating,___,TJ,1.0321459991712436
2040,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2228.917002371748
2040,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,115.79096567297051
2040,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.20612391743053046
2040,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841807565972
2040,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.4889510594744809
2040,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.3778361723480664
2040,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,1463.3302365523666
2040,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,24.395219164436256
2040,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.2637434886482914
2040,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.378409713281571
2040,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.034985937758987305
2040,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.026428163945558796
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.3521357254917581
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,59.929756455374225
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,3.4555790762584415
2040,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,8.191896799197144
2040,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,9.831826529131376
2040,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,5.932264353681367
2040,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.2741628632613017
2040,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,0.291593388062705
2040,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.2571134850797306
2040,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,47.02232019477335
2040,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,53.39361797264681
2040,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,3553.2537427717984
2040,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,13.01961369655278
2040,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,5.06396042332657
2040,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,1413.0602831193503
2040,Public,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.8385400970677995
2040,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,1.2182830428006735
2040,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.1047722508327678
2040,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.10454323455324252
2040,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.10394079774033119
2040,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,1.0449626745481126
2040,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.15736321898818265
2040,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.15271323298279035
2040,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.1553530821472987
2040,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.33376756131575175
2040,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.4014695663217707
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,6.910563553136678
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,2016.4280534028608
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,7.215206279911775
2040,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.5048800305216914
2040,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,0.5330491561330237
2040,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.4822227562875885
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,8.785075562154061
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,306.6065855476194
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.1405042732424904
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.5314680082471087
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.3872503586661819
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.6492644091527762
2040,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.70392224436257
2040,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,0.7274128483610757
2040,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,0.7471722764922395
2040,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,0.6705229004871008
2040,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.7808925771875683
2040,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,847.670237876978
2040,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,929.8256590461839
2040,Public,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,1644.484454572249
2040,Public,Old,Space Heating,___,___,District Heating,___,TJ,2901.297145472733
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.11929507168588041
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.11410290448473541
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.11824530551816434
2040,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.330973427270332
2040,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1232.8940132899365
2040,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.04458564993457334
2040,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.04725201611589505
2040,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.10380883831567013
2040,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.12904736860935695
2040,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,0.1348018494078503
2040,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,0.13670458171535782
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.7215568600921854
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,0.7382371779339703
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.6234680384800885
2040,Public,Old,Water Heating,___,___,District Heating,___,TJ,1.551947529915015
2040,Residential,New,Other Appliances,Other,___,Electricity,Standard,TJ,686.0166133381031
2040,Residential,New,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.24727177348326948
2040,Residential,New,Clothe Dryer,___,___,Electricity,High,TJ,0.13767218900726977
2040,Residential,New,Clothe Dryer,___,___,Electricity,Standard,TJ,350.78121767421635
2040,Residential,New,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,32.02677318359692
2040,Residential,New,Clothe Washer,___,Combined,Electricity,High,TJ,0.03752980964083987
2040,Residential,New,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.2274066233003985
2040,Residential,New,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0012558264398083011
2040,Residential,New,Clothe Washer,___,Front,Electricity,High,TJ,0.0008182228300604822
2040,Residential,New,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0012249640229661555
2040,Residential,New,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.001408621554827689
2040,Residential,New,Clothe Washer,___,Top,Electricity,High,TJ,0.0010356050475239615
2040,Residential,New,Clothe Washer,___,Top,Electricity,Standard,TJ,0.00216490038177478
2040,Residential,New,Dish Washer,___,___,Electricity,Energy Star,TJ,0.061910343413091935
2040,Residential,New,Dish Washer,___,___,Electricity,High,TJ,0.0451221806616222
2040,Residential,New,Dish Washer,___,___,Electricity,Standard,TJ,23.822661947641482
2040,Residential,New,Freezer,___,Chest,Electricity,Energy Star,TJ,0.2783808938030468
2040,Residential,New,Freezer,___,Chest,Electricity,High,TJ,0.299077309699309
2040,Residential,New,Freezer,___,Chest,Electricity,Standard,TJ,0.42975060839496193
2040,Residential,New,Freezer,___,Standing,Electricity,Energy Star,TJ,0.10839442886117515
2040,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.10334738936568989
2040,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.12022547327169993
2040,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0013122884552484609
2040,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.07132481439699041
2040,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.12059745348533235
2040,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.26505286360309244
2040,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.5984772191079906
2040,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,7.57780468669242
2040,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,268.7996365239199
2040,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.5834827560991364
2040,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.8708692819087078
2040,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.02523214156088301
2040,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.025141249208378534
2040,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.20342717684037567
2040,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.0748108281400615
2040,Residential,New,Range,___,___,Electricity,High,TJ,0.016609147060179488
2040,Residential,New,Range,___,___,Electricity,Standard,TJ,0.05760427641842828
2040,Residential,New,Range,___,___,Natural Gas,High,TJ,0.29275613404303014
2040,Residential,New,Range,___,___,Natural Gas,Standard,TJ,282.5648686113873
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.10387164747424642
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.10387164589454799
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.11235366880269416
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.40127575843912017
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.31915351404337716
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,210.1427531616717
2040,Residential,New,Refrigerator,___,___,Electricity,Standard,TJ,55.56516928508146
2040,Residential,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.9664265784757851
2040,Residential,New,Space Cooling,Central,___,Electricity,High,TJ,0.795912240382636
2040,Residential,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.0526009652086359
2040,Residential,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.4630728813562552
2040,Residential,New,Space Cooling,Wall,___,Electricity,High,TJ,1.1906936385241824
2040,Residential,New,Space Cooling,Wall,___,Electricity,Standard,TJ,1.8457009641324833
2040,Residential,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,3.3132413389433033
2040,Residential,New,Space Cooling,Window,___,Electricity,High,TJ,1.2476704608882168
2040,Residential,New,Space Cooling,Window,___,Electricity,Standard,TJ,1633.1257067960798
2040,Residential,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,206.80771263321046
2040,Residential,New,Space Cooling,___,___,District Cooling,___,TJ,9.251811287380264
2040,Residential,New,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.035176903267439864
2040,Residential,New,Space Heating,Fireplace,___,Propane,High,TJ,0.25102365937226406
2040,Residential,New,Space Heating,Fireplace,___,Propane,Standard,TJ,0.21275389305016615
2040,Residential,New,Space Heating,Furnace,___,Biomass,Standard,TJ,0.0026964278017273524
2040,Residential,New,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.0026316643753743606
2040,Residential,New,Space Heating,Furnace,___,Electricity,Standard,TJ,1.5764279533784162
2040,Residential,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.1945905491015383
2040,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.20655197372933864
2040,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.18983474845723597
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,5.399479945241846
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,High,TJ,198.2415574184636
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Medium,TJ,0.07643120280240591
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,1.8836713038807098
2040,Residential,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.3898897474450321
2040,Residential,New,Space Heating,Furnace,___,Propane,High,TJ,0.5157527110802136
2040,Residential,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.2993095378851948
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,8.501546979180734
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,High,TJ,36.520451023259156
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1.1838030937843604
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,1.077290578671879
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.6079881129885534
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,572.3734904725156
2040,Residential,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.6186387153423154
2040,Residential,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,5.758685593906153
2040,Residential,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,132.42940519214844
2040,Residential,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,3.1685914792932026
2040,Residential,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.030064286223390312
2040,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,376.7720102485124
2040,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,3.324333705036162
2040,Residential,New,Space Heating,Stove,___,Biomass,High,TJ,283.13501475411596
2040,Residential,New,Space Heating,Stove,___,Biomass,Standard,TJ,4.360078111250102
2040,Residential,New,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,239.73174521923067
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.3093254917087965
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.3119346510786009
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,1119.6219029255653
2040,Residential,New,Space Heating,___,___,District Heating,___,TJ,329.5896772985347
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.7177517128298629
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.20523188218821045
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.2423335417193681
2040,Residential,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.38222930210946926
2040,Residential,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,3258.376346618317
2040,Residential,New,Water Heating,System,___,Biomass,Standard,TJ,0.3039632643428328
2040,Residential,New,Water Heating,System,___,Wood Pellet,Standard,TJ,0.16537684731952995
2040,Residential,New,Water Heating,System,___,Kerosene,Standard,TJ,0.07882172722045079
2040,Residential,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.08215015326949808
2040,Residential,New,Water Heating,System,___,Propane,Standard,TJ,0.07680693603514273
2040,Residential,New,Water Heating,With Tank,___,Electricity,High,TJ,0.33619813070544197
2040,Residential,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.4855890580381492
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.4019492795059734
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,High,TJ,0.4940414522010828
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.3693525534677658
2040,Residential,New,Water Heating,___,___,District Heating,___,TJ,2.6726660723014812
2040,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3674.499588528088
2040,Residential,Old,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.3573871303712099
2040,Residential,Old,Clothe Dryer,___,___,Electricity,High,TJ,0.19265930305977166
2040,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1880.3608785555955
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,158.3805033782299
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,High,TJ,0.05703065652725936
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,Standard,TJ,14.60303112751168
2040,Residential,Old,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0018350612840483047
2040,Residential,Old,Clothe Washer,___,Front,Electricity,High,TJ,0.0013122718245969572
2040,Residential,Old,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0017649512038668965
2040,Residential,Old,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0020557011247564314
2040,Residential,Old,Clothe Washer,___,Top,Electricity,High,TJ,0.0015281598831506141
2040,Residential,Old,Clothe Washer,___,Top,Electricity,Standard,TJ,0.002849605083990981
2040,Residential,Old,Dish Washer,___,___,Electricity,Energy Star,TJ,0.10993494511847636
2040,Residential,Old,Dish Washer,___,___,Electricity,High,TJ,0.07828432695589387
2040,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,127.98601258298368
2040,Residential,Old,Freezer,___,Chest,Electricity,Energy Star,TJ,1.1663951930847969
2040,Residential,Old,Freezer,___,Chest,Electricity,High,TJ,1.4136042121372938
2040,Residential,Old,Freezer,___,Chest,Electricity,Standard,TJ,264.0833076133684
2040,Residential,Old,Freezer,___,Standing,Electricity,Energy Star,TJ,0.2352626293288001
2040,Residential,Old,Freezer,___,Standing,Electricity,High,TJ,0.22043293284266158
2040,Residential,Old,Freezer,___,Standing,Electricity,Standard,TJ,0.2727004600550347
2040,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,61.915092369348024
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.09820445012203524
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.16955907225772485
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.3712639443420315
2040,Residential,Old,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.7635112022589543
2040,Residential,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,11.493751001456914
2040,Residential,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1848.8047676613403
2040,Residential,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.8312193182839409
2040,Residential,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.1923115801575193
2040,Residential,Old,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.03275933481931346
2040,Residential,Old,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.032622638656946146
2040,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.2739852583963294
2040,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.6116943447368657
2040,Residential,Old,Range,___,___,Electricity,High,TJ,0.02687457862021647
2040,Residential,Old,Range,___,___,Electricity,Standard,TJ,476.660292566851
2040,Residential,Old,Range,___,___,Natural Gas,High,TJ,412.2101679738423
2040,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,626.5658509023931
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.14094320368551594
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.14079953517239596
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.15424490235644914
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.7488415100421923
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.5823418587548461
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,55.63512947969874
2040,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1049.2509888883849
2040,Residential,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.2552197189837877
2040,Residential,Old,Space Cooling,Central,___,Electricity,High,TJ,1.0092952045099695
2040,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,1.3814894021015118
2040,Residential,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.800212388724746
2040,Residential,Old,Space Cooling,Wall,___,Electricity,High,TJ,2.0997985882897834
